name,COG0016,COG0049,COG0051,COG0052,COG0064,COG0081,COG0085,COG0086,COG0087,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0098,COG0099,COG0100,COG0103,COG0201,COG0202,COG0480,COG0532,COG0533,COG0541,COG0552,COG5257,PCA_Score1(0.4191431362755863),PCA_Score2(0.09763463057784694),PCA_Score3(0.07062674192378664)
GCA_002825515,,0.265872967,0.135424803,0.230364686,,0.058457859,0.181366652,0.665243232,0.180817708,0.132055219,0.437909974,0.121742706,0.385626534,0.875118678,0.670256312,0.089247817,0.170422075,0.140747378,0.27138789,0.16167218,0.949396692,0.327256087,0.209164718,0.052050031,0.317232778,0.101620389,0.027387313,-1.2747756237612342,0.4095992569029308,1.3446977989501254
GCA_002838935,0.454015045,0.12784309,0.401632694,0.271255486,,0.301006993,0.35700543,0.273675946,0.537427214,0.052018082,0.629317835,0.41055689,0.217236102,0.232297917,0.169059927,0.520836318,,0.095580269,0.290976261,0.415850516,,0.365987345,0.2842005,0.386791889,0.410275839,0.538632769,0.234568726,0.038798190978673305,2.3906295015379553,-0.6657563373022231
GCA_002844195,,,0.519264347,0.529760065,0.433252936,0.665664879,0.377586442,0.517278046,,0.680096732,,,0.637607442,0.66125259,,0.685048878,0.539887077,,0.619451849,0.502806208,0.710863929,0.391377076,,0.536261097,,0.559685116,0.51052066,4.440093323938368,0.893991221428062,-2.172003808497717
GCA_002855455,,,0.977978479,0.658469454,0.722299838,0.710130558,0.495732578,0.806174446,,0.844020892,,,0.819902403,0.937941929,,0.957611529,0.86384228,,0.706273038,0.633620722,0.86526142,0.712357163,,0.759479454,,0.63695191,0.732239739,8.424114286957526,1.5995142088439631,-3.6908588758716006
GCA_002855745,0.777411447,0.410359448,0.223601182,0.185046478,,0.214811359,0.043840053,0.155047866,0.16582828,0.139706346,0.114523249,0.141931587,0.237099438,0.330696255,0.357751086,0.198967023,0.411830964,0.383928775,0.079350828,0.186069405,0.054242114,0.52847566,0.37145245,0.160596389,0.295305943,0.190416994,0.168358951,-2.418552194900154,-1.2165479424832732,0.5801985851627413
GCA_002867475,0.36717417,0.49370156,0.475249886,0.411214303,0.464377248,0.506436094,0.278174448,0.283863734,0.299555993,0.650589164,,0.325632305,0.59788471,0.449046944,0.384839043,0.32968005,0.32693316,0.488435816,0.414091,0.36039541,0.265111779,0.509201064,0.328925002,0.38041995,0.409295165,0.263328845,0.524140992,1.853028788196471,-0.2786681995974957,-0.06963033122068994
GCA_002897955,0.142442192,0.116362223,0.118208748,0.143117625,0.133138497,0.100852038,0.133733684,0.110805549,0.102906094,0.050291832,0.227348376,0.032127421,0.187147595,0.159025757,0.273815846,0.408191348,0.139201985,0.133143405,0.092777315,0.232270613,0.0663718,0.172187132,0.168270141,0.07113537,0.227755288,0.153094761,0.192647436,-5.098593484133643,0.62420166777665,-0.10580269549587282
GCA_002898355,0.065084074,0.416583322,0.161001336,0.275633685,,0.133889782,0.158040352,0.212649906,0.177586959,0.148008841,0.152651191,0.097078093,0.454145495,0.314808312,0.286460761,0.093518285,0.260490511,0.214796428,0.103886773,0.136235298,0.106232422,0.322435606,,0.119718222,0.338430062,0.180748005,0.24883606,-3.239572260772075,-0.2533305269852447,0.72894077365347
GCA_002906575,,,0.516892612,0.530004454,0.444566096,0.663458617,0.096250838,0.494216005,,0.645152225,,,0.580994451,0.630560613,,0.653762387,0.561724211,,0.622056143,0.49607624,0.770734013,0.396048139,,0.491729319,,0.564642244,0.526267781,3.9887154140376104,0.15318454687521893,-2.4620346223870255
GCA_003009755,,,0.270597994,0.260333567,0.128024438,0.312001358,0.133051857,0.277823134,,0.056209644,,,0.216974197,0.364119103,,0.388761817,0.314814226,0.120978779,0.256312966,0.332370466,0.213223157,0.272133923,,0.215941076,,0.222194248,0.188699948,-1.7375996509671578,0.18750783544061658,0.6405997720267282
GCA_003009795,,,0.145616527,0.08307293,0.171358099,0.23109855,0.132471524,0.058982963,,0.371224866,,,0.258298074,0.212913399,0.161159123,0.245195305,0.100239375,0.322579891,0.092997622,0.176983562,0.181678857,0.065730146,,0.147585433,,0.138308278,0.197284454,-3.359199245709349,-0.3968032634743913,0.5828343353587306
GCA_003019475,0.215238485,0.345413048,0.230652843,0.125738319,0.349583449,0.16737397,0.029848468,0.171692978,0.091868284,0.127847768,0.097517412,0.189652921,0.262268574,0.085947648,0.301771948,0.077488744,0.177195617,0.389420709,0.152855956,0.257907926,0.058731703,0.266967884,0.244276339,0.096493524,0.273975513,0.224842631,0.399495442,-3.8498542731403655,-1.196654539852904,-0.1017984969688591
GCA_003019595,0.196094697,0.400233727,0.150751741,0.144448836,0.303594735,0.152155784,0.0305441,0.154370538,0.091038086,0.128149331,0.095777649,0.179463554,0.287663533,0.111182461,0.340824066,0.070277891,0.165685682,0.467734226,0.144289177,0.209873247,0.058148933,0.308869769,0.303433748,,0.231292319,0.1823795,0.429119837,-3.662893932804589,-1.5934837469225194,-0.09734388887447747
GCA_003020945,,,0.529645573,0.483134172,0.379136433,0.528052319,0.388061502,0.49120957,,0.579756513,,,0.618334946,0.635778739,,0.629841378,0.599684528,,0.573772884,0.428222531,0.698014463,0.415216909,,0.468713933,,0.549138843,0.4471547,3.7893987048158033,0.7349694947046749,-1.8355252793675125
GCA_003021085,,,0.442496079,0.439063984,0.431718733,0.571722801,0.366164302,0.070084418,,0.585092826,,,0.622298121,0.595652754,,0.755756877,0.578221151,,0.546567608,0.393019526,0.68082151,,,0.511810914,,0.442959057,0.465585421,3.089037152345807,0.3025271674911452,-2.1664222754127525
GCA_003021105,,,,0.497400114,,0.596385262,,,,,,,,,,,0.649786454,,0.540845169,,0.720163624,,,0.550621846,,,0.453112877,2.026801045428331,-0.21976009793358794,-1.1383139713152692
GCA_003021305,,,0.621897577,0.518254153,0.348063334,0.486990672,0.406737275,,,0.723686362,,,0.652562178,,,0.886177568,0.634709269,,0.5192568,0.45255607,0.597842822,0.387934251,,,,0.52774544,0.506496246,3.4810107432783637,0.9441044518835223,-1.9161889182119833
GCA_003021785,,,0.449470442,0.484254272,0.404653013,0.585447048,0.392759792,0.546414085,,0.619436419,,,0.716369081,0.613835155,,0.82926606,0.623685003,,0.535775046,0.402510134,0.628602253,0.390058223,,0.417617093,,0.486713944,0.375176125,3.7982296072757666,0.9791363490701835,-1.7013986270369266
GCA_003023195,,,0.636672445,0.373263636,0.370912111,0.503395234,,,,0.661194055,,,0.616959536,0.654732201,,0.642054048,0.61387221,,0.532273797,0.458346645,0.704262545,0.402576348,,0.429544344,,0.497069842,0.420205866,3.331858712796142,0.13344194114282165,-2.136640288836961
GCA_003023785,,,0.575610066,0.527337393,0.462609099,0.455687351,0.413741945,0.450082731,,0.759499242,,,0.631204221,0.673473879,,0.875206894,0.644983188,,0.548049245,0.484275214,0.685872772,,,0.543417954,,0.509264111,0.472543726,4.365245103841729,1.1143901421379516,-2.4908831156980114
GCA_003034855,0.221585654,0.048517228,0.135833608,0.230301184,0.359327154,0.181820024,0.205910949,,0.133072549,0.446214638,0.401924318,0.193403258,0.265102418,0.234728382,0.048446309,0.311630068,0.165930306,0.15998748,0.10194988,0.261035287,0.162155932,,0.300278189,0.193412326,0.254305427,0.271993611,0.26027165,-2.902207078678939,1.9709491818953515,-0.5496574158693073
GCA_003045125,0.12571089,0.853085847,0.169661225,0.6048423,0.088714813,0.504169781,0.597393912,0.597581121,0.719637862,0.816859503,0.549075962,0.640411014,0.565389213,0.207775427,0.655239958,0.732598642,0.234481716,0.221540306,0.768469166,0.390375509,0.141453025,0.680187442,0.713478163,0.200306427,0.116614049,0.124117183,0.188689303,3.1454278468506427,2.4117006961689333,3.5832553490687946
GCA_003058365,,,0.479757859,0.432308619,0.350175599,0.466464429,0.330235381,0.499101013,,0.559861602,,,0.589330139,0.637742695,,0.871391356,0.571976291,,0.506337031,0.393795137,0.532044271,0.399939774,,0.455566102,,0.447944323,0.387374199,3.1399857771890676,0.7718680922882899,-1.6666330921695163
GCA_003116855,0.268537769,0.522260254,0.387069549,0.169319634,0.225864071,0.424163133,0.045962007,0.174264919,0.602887136,0.263870225,0.115660421,,0.190384373,0.506076501,0.557533927,0.180726176,0.342487149,0.574289857,0.177350087,0.406913912,0.09906836,0.480117103,0.398755348,0.215008912,0.475567611,0.182106757,0.61282764,-0.37110569720648534,-2.458229128031606,1.3928877058508051
GCA_003135935,0.581757382,0.1172752,0.434585735,0.585627568,,0.607746703,0.50894018,0.611321613,0.644811524,0.21384866,0.767530979,0.503706295,0.190771475,0.346965738,0.149179233,0.711545214,0.293091409,0.123345726,0.322198274,0.574868353,0.226436554,0.417008583,0.335448968,0.422098116,0.304963564,0.30773871,0.296971667,2.109092128423488,3.7814325813211744,0.36175264652685096
GCA_003141075,0.248568788,,0.340288881,0.313995459,0.3798373,0.208344028,0.230676021,0.33264673,,0.754315858,,0.290055067,0.413985707,0.346774627,,0.404383731,0.454070314,0.082174907,0.236247761,0.322581758,0.385610913,0.374226131,0.592515531,0.313813699,0.296315673,0.422582506,0.334675534,0.4288716574705866,1.1981358098137818,-0.4322691628433953
GCA_003152955,0.339955982,0.451571321,0.280514244,0.375027924,,0.303740322,0.258012955,0.360907254,0.309996101,,0.282641404,0.245074878,0.53137188,0.263066422,,,0.19247476,0.255835513,0.395268118,0.054391231,0.31552363,0.356224385,0.282155462,,0.43410488,0.10104798,0.264939806,-0.6244715750243676,0.21356984305614785,0.8995083313313846
GCA_003162615,0.417097998,0.164575683,0.298535622,0.30419373,0.615478773,0.260473455,0.249989817,0.351702231,0.262231882,0.807139354,0.346361813,0.338370924,0.408519556,0.414699353,0.285416402,0.402596678,0.447009314,,0.288675017,0.374471412,,0.409218034,0.726692096,0.325393922,,0.518591664,0.380066978,1.2998846713609291,1.329056933497093,-0.9745010375496296
GCA_003166335,0.118711676,0.304926653,0.180515389,0.172411337,0.171971758,0.061689996,0.125619009,0.112851324,0.125884237,0.689856101,0.557187428,0.187206329,0.16412882,0.179224733,0.888082272,0.765265172,0.067562051,0.118983742,0.313475831,0.569198037,0.139780253,0.199561276,0.419045534,0.268302704,0.520771605,0.202748518,0.382514206,-1.5983772877250175,0.9551384186790591,0.589206883854923
GCA_003194425,0.319616036,0.173683134,0.189366638,0.174994026,0.492861676,0.143354329,0.118877507,,0.135365009,0.50150777,0.621836131,0.229928482,0.285186094,0.266101239,0.313237047,0.317214335,0.829077384,0.165746805,0.245521011,0.237716828,0.306228336,0.292664144,0.339748222,0.339936636,0.244354646,0.406031926,0.307715102,-0.8450564500579137,0.8353048254582833,-1.588489167778939
GCA_003201835,0.248705739,0.466951345,0.713712383,0.162685232,0.229916681,0.419652412,0.074216318,0.1740583,0.428486571,0.17853377,0.043294285,0.232537305,0.169542424,0.247512672,0.689152783,0.305811881,0.462357036,0.553602546,0.158527127,0.923039764,0.152530346,0.57244789,0.488460672,0.2207937,0.712113193,0.159475222,0.638886365,0.4827923642053315,-1.9462192964901186,1.0450732492320782
GCA_003205235,0.155320627,0.056745177,0.206377839,0.214985977,,0.266753348,0.140604806,0.243843045,0.169532195,0.203073437,0.074680941,0.121468513,0.242660782,0.249482449,0.053610844,0.748724678,0.168443136,0.243605446,0.178390407,0.703249081,0.300639189,0.329141236,0.165774298,0.129669461,0.129951205,0.219150963,0.110456302,-2.9684727572099994,1.9106678546624496,-1.9626399895899933
GCA_003336485,0.276202492,0.176469188,0.192128751,0.216717117,0.591787256,0.174519069,0.110883629,0.246167326,0.136730479,0.433876856,0.594574996,0.225546058,0.318099872,0.313781955,0.273863987,0.290827343,0.613524461,0.185085499,0.232995571,0.248797674,0.384756583,0.3054796,0.410765006,0.34523829,0.304005122,0.376905547,0.240518876,-0.9453782232726351,1.0463810978181558,-1.302160327921377
GCA_003344565,,,0.535836866,0.508747098,0.502045307,0.672623008,0.450217926,0.745994486,,0.794567799,,,0.763164953,0.702387104,,0.915620757,0.670745193,,0.612128913,0.589287057,0.761047466,0.560134095,,0.546261301,,0.51578501,0.645430208,5.831541037233878,1.395352125639987,-2.3940865598858263
GCA_003345555,0.171283945,0.25245752,0.14447923,0.222817492,,0.066918675,0.176444312,0.558590965,0.192536197,0.149350212,0.348962979,0.128785494,0.404642645,0.857405811,0.618194316,0.096980028,0.122796075,0.162152185,0.260801003,0.15449097,0.938842129,0.605286899,,0.050479673,0.30286556,0.096817666,0.034683867,-1.3356285637997498,0.601649667209669,1.5796879330322458
GCA_003351865,0.121994473,0.104628203,0.098671942,0.139777843,0.19454999,0.070655607,0.125996627,0.096839512,0.144054371,0.449164639,0.360504599,0.026619651,0.138243457,0.186537313,0.44300489,0.353526637,0.04420732,0.132982769,0.076455223,0.223121149,0.233910221,0.125387548,0.173258996,0.149801597,0.270408547,0.154253324,0.154482387,-4.523179529740681,0.9000137400468119,-0.01631590062207718
GCA_003352245,0.1316216,0.898606019,0.170375282,0.778875311,0.091354101,0.680989969,0.763220084,0.790901276,0.842317205,0.959718444,0.606085659,0.703091956,0.829235442,0.191720009,0.885450226,0.810007153,0.295036664,0.270017912,1.0,0.415838685,0.202436291,0.716090359,0.830854902,0.20124071,0.112307733,0.105436891,0.190414579,5.533032911399106,2.9050566235330137,4.55777590008182
GCA_003382685,,,0.522861193,0.519514756,0.437665948,0.571521933,0.434259236,0.616575682,,0.727832021,,,0.655480456,0.660937918,,0.720001805,0.615803843,,0.53345315,0.453697153,0.754648249,0.494562988,,0.495647509,,0.558798517,0.464160261,4.569258169342767,1.189871579783882,-1.9649205228632796
GCA_003430825,,,0.963486876,0.675097051,0.676679917,0.662168033,0.495381506,0.814011306,,0.826581134,,,0.784956592,0.936652975,,0.925293489,0.875350962,,0.691237236,0.657897966,0.852270536,0.647821322,,0.738388618,,0.749418767,0.679850462,8.234132830324576,1.6640549093691306,-3.845182595889944
GCA_003431325,0.306014803,0.493627044,0.56688078,0.118533369,0.103426546,0.415494119,0.040420642,0.153135466,0.539535964,0.27167202,0.235444271,0.247665054,0.15251997,0.569314368,0.454469809,0.247853824,0.378975873,0.576661563,0.157093135,0.415598477,0.112932272,0.52560339,0.486597287,0.288370412,0.585433391,0.17618638,0.603596162,-0.020963446161181575,-2.2390315983915485,1.3107116907390062
GCA_003552265,,,0.597239374,0.540895489,0.385583505,0.63971554,0.370601977,0.465710825,,0.59107291,,,0.631915841,0.596063766,,0.689834342,,,0.541439936,0.482728996,0.747987873,0.367160082,,,,,0.448634365,3.2788838333272223,0.9122273141929735,-0.8159949514692537
GCA_003552585,0.332063035,0.174494353,0.263682333,0.268954349,,0.362698996,0.264133832,0.257612017,0.316555243,0.149996384,0.461186696,0.2675527,0.217066895,0.348028496,0.072098018,0.359652036,0.224209355,0.133061937,0.264792471,0.326754705,0.214439167,0.274486035,0.240917373,0.299988722,0.304345731,0.259996284,0.184774087,-1.7404512771184115,1.7269306859463274,-0.4122576235718982
GCA_003553825,0.052152087,0.309196925,0.044958905,,,0.189456019,0.087758682,0.103981546,0.049555858,0.087993986,,0.262906252,0.259288184,0.066977563,0.201769234,0.15060121,0.144702782,0.194696533,0.03358336,0.1607591,0.16175725,,0.043374104,0.167548066,0.101229509,0.210866145,0.18700113,-4.577459099723389,0.38854181350939737,-0.3654110604309469
GCA_003554465,,,,,0.212405017,0.458508273,0.214445849,0.177648673,0.33004833,0.355514841,,0.343385238,0.54642566,0.496409773,0.483271292,0.256429603,0.400042687,0.565219554,0.378079103,0.519518211,0.187049937,,,,0.336380779,0.239661232,0.498256898,0.579645720862569,-1.0687604144965717,0.24581628415180648
GCA_003555025,0.655189641,0.121481872,0.390075751,0.660280735,0.287661709,0.701474055,0.601187434,0.63021281,0.566540787,0.212092791,0.683983092,0.495998692,0.198301257,0.399272012,0.141554816,0.76173679,0.279736843,0.163457889,0.2673688,0.553548485,0.254462726,0.384408855,0.367825549,0.420390585,0.301418495,0.336301246,0.249646163,2.2568308545876654,3.7975107283753324,0.4076394997175742
GCA_003555125,0.102947187,,0.528045295,0.584559343,0.511163845,0.654430207,0.482749865,0.769014531,,0.7425173,,,0.738553681,0.788428654,,,0.737698575,,0.68529075,0.625257257,0.775598068,0.541431639,,0.574206646,,0.629476027,0.538773999,5.5488053689295365,1.3455815703612124,-2.0826647171753736
GCA_003558235,0.051600267,0.294698533,0.04714506,0.053343271,,0.106012408,0.075828803,0.070477113,0.024977176,0.085473092,,0.309960563,0.294982875,0.155216372,0.173943039,0.083098542,0.047840997,0.217453018,0.065287078,0.158936854,0.153357067,0.117324635,0.049443093,0.169362797,0.110987422,0.201755596,0.218547709,-5.218574594261081,-0.22937091078632313,-0.7487892192641841
GCA_003559395,0.162850355,0.350783996,0.065972614,0.061472893,,,0.106068008,0.133705059,0.147132942,0.163609456,0.241058215,0.403966569,0.2416862,0.056496501,0.252408045,0.054001796,0.197990035,0.66593662,0.247986282,0.141532774,0.223660916,0.149777092,0.061377004,0.126484491,0.09700436,0.241485173,0.320696919,-3.682766594246055,-1.7074734669397778,-0.6872456753285742
GCA_003560595,0.340856428,0.15338105,0.266249503,0.247377983,,0.329416094,0.265730515,0.273564451,0.302174223,0.144806748,0.483797365,0.269779656,0.245118685,0.341902139,0.056330111,,0.241130924,0.122920876,0.251709188,0.351078335,0.215717665,0.286514739,0.250513875,0.291364436,0.29433387,0.282226421,0.198893434,-1.736423785494255,1.8346694654700195,-0.5056726475647071
GCA_003561665,0.311661429,,0.287388975,0.241481742,0.165649807,0.343891058,0.132317342,0.27244462,,0.053594555,,0.358500021,,0.278652057,0.062799557,0.394891043,0.22662904,0.139589429,,0.303859488,0.187478888,0.245934702,,0.158021135,,0.243771514,0.170409151,-1.938476320731351,0.6174278197298368,0.25451194780723235
GCA_003561825,,0.547775338,0.479188341,0.505618422,0.485506104,0.357420552,0.329428,0.364604328,0.255100329,0.47493063,0.560206089,0.331712973,0.514814229,0.541947259,0.358707859,0.486321123,0.34483961,0.464625698,0.383005986,0.401256629,0.365798992,0.554456628,0.373289495,0.347169458,,0.252096309,0.448148532,2.0347272363652067,0.5677879277058766,0.17526280759567503
GCA_003564925,,0.462790395,,0.37598471,0.568606872,0.468206531,0.314853861,0.295532981,0.349642397,,,,,0.467434931,0.31549837,0.381666037,0.31636209,0.360351488,0.44936601,,0.307311154,0.547053384,0.398084142,0.394835542,0.468381503,0.301624483,,1.2756049974435786,0.5070987924091757,0.13382423369783508
GCA_003568775,0.153945442,0.440589652,,0.199927589,,0.166014058,0.151267245,0.09103074,,0.081435237,,0.152568981,0.203584392,0.036045747,0.356286719,0.084779762,0.145254702,0.276279044,0.084547669,0.251042809,0.180126567,0.172921609,0.04438258,0.148067257,,,0.338464778,-3.5221584127295786,-0.5453926757151515,0.16989290406701962
