name,COG0016,COG0048,COG0049,COG0051,COG0052,COG0072,COG0080,COG0081,COG0087,COG0088,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0097,COG0098,COG0099,COG0100,COG0103,COG0127,COG0149,COG0164,COG0184,COG0185,COG0186,COG0197,COG0198,COG0200,COG0244,COG0256,COG0343,COG0504,COG0532,COG0533,COG0541,PCA_Score1(0.3788800313633495),PCA_Score2(0.08864301227468922),PCA_Score3(0.05932774093286737)
GCA_003009795,,0.063566658,,0.145616527,0.08307293,0.064029117,0.241437652,0.23109855,,,0.371224866,,,0.258298074,0.212913399,0.161159123,,0.245195305,0.100239375,0.322579891,0.092997622,0.19756707,,0.134471841,,0.128166061,,,,,,,,0.062653761,,0.147585433,,-2.6913076106170104,-0.010326118763639492,-0.5078956987406515
GCA_003019475,0.215238485,0.549236581,0.345413048,0.230652843,0.125738319,0.089173855,0.277652654,0.16737397,0.091868284,0.265174472,0.127847768,0.097517412,0.189652921,0.262268574,0.085947648,0.301771948,0.185082141,0.077488744,0.177195617,0.389420709,0.152855956,0.182421688,0.219106664,0.063222251,0.449395275,0.299024811,0.286024934,0.159749651,,0.302627255,0.25197698,0.057354102,0.090584741,0.214610184,0.244276339,0.096493524,0.273975513,-3.6003728062057814,-2.420506315686667,-0.20524531023954531
GCA_003019595,0.196094697,0.491627481,0.400233727,0.150751741,0.144448836,0.103039541,0.281911635,0.152155784,0.091038086,0.33424162,0.128149331,0.095777649,0.179463554,0.287663533,0.111182461,0.340824066,0.212746345,0.070277891,0.165685682,0.467734226,0.144289177,0.275249367,0.26837474,0.059093162,0.41173534,0.334447831,0.333734276,0.145641807,0.178866109,0.214195794,0.31958064,0.032645486,0.099872308,0.203348042,0.303433748,,0.231292319,-3.315503282974837,-2.5679808672147506,-0.17992800417958882
GCA_003020945,,,,0.529645573,0.483134172,,0.404812093,0.528052319,,,0.579756513,,,0.618334946,0.635778739,,,0.629841378,0.599684528,,0.573772884,,0.369913331,0.485990358,,0.38072232,0.624467945,,,,,,,0.414517775,,0.468713933,,2.844857534819961,0.975146026840331,-0.30403657644539883
GCA_003021085,,,,0.442496079,0.439063984,,0.548547668,0.571722801,,,0.585092826,,,0.622298121,0.595652754,,,0.755756877,0.578221151,,0.546567608,,0.443547474,0.485187781,,0.451529994,0.67015845,,,,,,,0.391513815,,0.511810914,,3.1079044199791452,0.7667475949419299,-0.12806886400163423
GCA_003021105,,,,,0.497400114,,0.488058982,0.596385262,,,,,,,,,,,0.649786454,,0.540845169,,0.278246766,0.624732897,,,,,,,,,,,,0.550621846,,1.7979841631162081,0.36574026846689023,0.10275586073399066
GCA_003021305,,,,0.621897577,0.518254153,,0.52500779,0.486990672,,,0.723686362,,,0.652562178,,,,0.886177568,0.634709269,,0.5192568,,0.395587541,0.561962555,,0.467183156,0.777233165,,,,,,,0.362374945,,,,3.235612861289498,1.017416761604847,-0.23561413829807207
GCA_003021785,,,,0.449470442,0.484254272,,0.410060589,0.585447048,,,0.619436419,,,0.716369081,0.613835155,,,0.82926606,0.623685003,,0.535775046,,0.323510323,0.552442682,,0.39237874,0.669372179,,,,,,,0.407753223,,0.417617093,,3.0453055005092984,1.150195957997263,-0.2828224823807982
GCA_003023195,,,,0.636672445,0.373263636,,0.512194567,0.503395234,,,0.661194055,,,0.616959536,0.654732201,,,0.642054048,0.61387221,,0.532273797,,0.376927767,0.554543352,,0.413285522,0.53538054,,,,,,,0.401733388,,0.429544344,,2.9912876905526034,0.7079215556075805,-0.22127174195941388
GCA_003023785,,,,0.575610066,0.527337393,,0.483495357,0.455687351,,,0.759499242,,,0.631204221,0.673473879,,,0.875206894,0.644983188,,0.548049245,,,0.532222486,,0.437873349,0.695683107,,,,,,,0.341303174,,0.543417954,,3.375130659921128,1.3886673555352267,-0.09329427584012638
GCA_003034855,0.221585654,0.139888237,0.048517228,0.135833608,0.230301184,0.202344739,0.133469611,0.181820024,0.133072549,0.162638627,0.446214638,0.401924318,0.193403258,0.265102418,0.234728382,0.048446309,0.034798351,0.311630068,0.165930306,0.15998748,0.10194988,0.036862499,0.145075876,0.221106253,,0.2065998,0.210417278,,0.042607598,0.30271477,,0.18009169,0.238378645,0.201773322,0.300278189,0.193412326,0.254305427,-4.232437369331095,1.8324004424050493,-0.44268684166118794
GCA_003045125,0.12571089,0.293770453,0.853085847,0.169661225,0.6048423,0.876210425,0.18317519,0.504169781,0.719637862,0.324897678,0.816859503,0.549075962,0.640411014,0.565389213,0.207775427,0.655239958,0.680805978,0.732598642,0.234481716,0.221540306,0.768469166,0.157841006,0.591182092,0.289461319,0.714970594,0.196890503,0.081642184,0.181851351,0.711835884,0.5269091,0.306561403,0.829234268,0.412318274,0.286705938,0.713478163,0.200306427,0.116614049,4.673352859696812,3.906081306463889,-3.1996326846243854
GCA_003058365,,,,0.479757859,0.432308619,,0.398893137,0.466464429,,,0.559861602,,,0.589330139,0.637742695,,,0.871391356,0.571976291,,0.506337031,,0.443033675,0.430819274,,0.408636667,0.656806665,,,,,,,0.361042419,,0.455566102,,2.7004128912192247,1.054526066983053,-0.19055410654972285
GCA_003116855,0.268537769,0.612195363,0.522260254,0.387069549,0.169319634,0.159783806,0.548284788,0.424163133,0.602887136,0.48124867,0.263870225,0.115660421,,0.190384373,0.506076501,0.557533927,0.337421079,0.180726176,0.342487149,0.574289857,0.177350087,0.209854539,0.337077641,0.427665781,0.566124284,0.429066663,0.598217102,0.259770357,0.463555245,0.483443586,0.48380122,0.455042119,0.105461037,0.13850514,0.398755348,0.215008912,0.475567611,2.009132230911913,-3.586230327225472,-0.8728895236852481
GCA_003135935,0.581757382,0.477214247,0.1172752,0.434585735,0.585627568,0.191418141,0.329889017,0.607746703,0.644811524,0.042012561,0.21384866,0.767530979,0.503706295,0.190771475,0.346965738,0.149179233,0.531791773,0.711545214,0.293091409,0.123345726,0.322198274,0.426750754,0.125345676,0.28266792,0.264435948,0.683092891,0.217847851,0.32721567,0.315945513,0.564693294,,0.097195094,,0.144784704,0.335448968,0.422098116,0.304963564,1.3332255577198595,2.3709431080659966,5.14568940123196
GCA_003141075,0.248568788,,,0.340288881,0.313995459,0.246267706,0.152465336,0.208344028,,0.223174506,0.754315858,,0.290055067,0.413985707,0.346774627,,,0.404383731,0.454070314,0.082174907,0.236247761,0.150923283,0.322648293,0.431982119,0.132239802,0.063051062,0.404601906,,,0.543025623,0.178182461,,0.36197842,,0.592515531,0.313813699,0.296315673,-0.1622632416035637,2.4801020457155776,-1.846001194598697
GCA_003152955,0.339955982,0.374266107,0.451571321,0.280514244,0.375027924,0.03639611,0.36873225,0.303740322,0.309996101,,,0.282641404,0.245074878,0.53137188,0.263066422,,0.223917863,,0.19247476,0.255835513,0.395268118,0.234004976,0.174465478,0.361692095,0.400331693,,0.165370306,0.258545403,0.173827415,,0.265098839,,,,0.282155462,,0.43410488,-0.751876034280187,-0.22588038471175328,-0.18059485825424826
GCA_003162615,0.417097998,0.176260691,0.164575683,0.298535622,0.30419373,0.32081046,0.07178319,0.260473455,0.262231882,0.22338509,0.807139354,0.346361813,0.338370924,0.408519556,0.414699353,0.285416402,0.256069535,0.402596678,0.447009314,,0.288675017,0.17108721,0.364505597,0.503577035,0.169398115,0.040465557,0.428433988,0.445784154,0.082895168,0.459992036,0.156196133,0.40832449,0.411957773,0.267801469,0.726692096,0.325393922,,0.10285572955407826,3.248869684229335,-2.1283315181362457
GCA_003166335,0.118711676,0.145188722,0.304926653,0.180515389,0.172411337,0.132432529,0.197298161,0.061689996,0.125884237,0.510256666,0.689856101,0.557187428,0.187206329,0.16412882,0.179224733,0.888082272,0.576332751,0.765265172,0.067562051,0.118983742,0.313475831,0.09940506,0.348122912,0.103167493,0.037810786,0.247452884,0.264667437,0.519721632,0.173627309,0.146250352,0.444252074,0.282074743,0.424826033,0.020065864,0.419045534,0.268302704,0.520771605,-1.3357896008623418,2.136263999027062,-1.4852921898052975
GCA_003194425,0.319616036,0.045363087,0.173683134,0.189366638,0.174994026,0.612729587,0.022942081,0.143354329,0.135365009,0.151682144,0.50150777,0.621836131,0.229928482,0.285186094,0.266101239,0.313237047,0.189310072,0.317214335,0.829077384,0.165746805,0.245521011,0.008251133,0.109929931,0.595222159,0.146457907,0.001889124,0.386249918,0.320875109,0.115124309,,0.159549406,0.358519692,0.412216713,0.317740732,0.339748222,0.339936636,0.244354646,-1.8535508198120152,4.148873692781147,-1.5604093361990388
GCA_003201835,0.248705739,0.590103037,0.466951345,0.713712383,0.162685232,0.165586364,0.498928089,0.419652412,0.428486571,0.387201651,0.17853377,0.043294285,0.232537305,0.169542424,0.247512672,0.689152783,0.273010778,0.305811881,0.462357036,0.553602546,0.158527127,0.202553635,0.581310407,0.846406574,0.491503922,0.430039565,0.20924423,0.290799141,0.42488761,0.179227312,0.661540924,0.485007085,0.124001385,0.133660779,0.488460672,0.2207937,0.712113193,2.181200340198914,-3.380946613755093,-1.130117913732143
GCA_003205235,0.155320627,0.26720038,0.056745177,0.206377839,0.214985977,0.318913854,0.227926122,0.266753348,0.169532195,0.140725078,0.203073437,0.074680941,0.121468513,0.242660782,0.249482449,0.053610844,0.140147266,0.748724678,0.168443136,0.243605446,0.178390407,0.109411024,0.515285951,0.181365469,0.273819719,0.461577518,0.085377386,0.723462287,0.661851209,0.684902234,0.025499088,0.153791641,0.10986906,0.064222581,0.165774298,0.129669461,0.129951205,-2.6043693503627208,0.8035543834745804,0.07136764533001372
GCA_003336485,0.276202492,0.079585243,0.176469188,0.192128751,0.216717117,0.578374742,0.019314008,0.174519069,0.136730479,0.186585701,0.433876856,0.594574996,0.225546058,0.318099872,0.313781955,0.273863987,0.204660388,0.290827343,0.613524461,0.185085499,0.232995571,0.025909368,0.107019878,0.534653003,0.152192791,0.04618253,0.350891237,0.295250102,0.076338471,0.414074129,0.153032821,0.334086616,0.424892729,0.311482164,0.410765006,0.34523829,0.304005122,-1.9499270219294444,3.919533519352597,-1.389516745764818
GCA_003344565,,,,0.535836866,0.508747098,,0.518647123,0.672623008,,,0.794567799,,,0.763164953,0.702387104,,,0.915620757,0.670745193,,0.612128913,,0.459670473,0.62804148,,0.472380467,0.782305807,,,,,,,0.504594366,,0.546261301,,4.368505226553264,1.3784394797219344,-0.4419798815231156
GCA_003345555,0.171283945,0.201923,0.25245752,0.14447923,0.222817492,0.004272593,0.105900307,0.066918675,0.192536197,0.256807385,0.149350212,0.348962979,0.128785494,0.404642645,0.857405811,0.618194316,0.100394014,0.096980028,0.122796075,0.162152185,0.260801003,0.098186821,0.17487719,0.173596766,0.238751909,0.180225869,0.080840416,0.169910311,0.296056277,0.302678478,0.083943533,0.08319033,0.192333577,0.485721033,,0.050479673,0.30286556,-3.641711052448486,-0.3626287466865905,-1.304982061709248
GCA_003351865,0.121994473,0.066247423,0.104628203,0.098671942,0.139777843,0.074012594,0.089264912,0.070655607,0.144054371,0.214318363,0.449164639,0.360504599,0.026619651,0.138243457,0.186537313,0.44300489,0.456488894,0.353526637,0.04420732,0.132982769,0.076455223,0.063039018,0.236134039,0.035522373,0.112929365,0.138408532,0.241293673,0.175530001,0.17495182,0.09092794,0.110041793,0.320019969,0.214124802,0.017334776,0.173258996,0.149801597,0.270408547,-5.202234452286887,1.1960689840508785,-1.441449311900297
GCA_003352245,0.1316216,0.32487986,0.898606019,0.170375282,0.778875311,0.958460799,0.162497843,0.680989969,0.842317205,0.374453871,0.959718444,0.606085659,0.703091956,0.829235442,0.191720009,0.885450226,0.722195074,0.810007153,0.295036664,0.270017912,1.0,0.096132462,0.720006164,0.284213376,0.863032095,0.213438661,0.109929457,0.219971751,0.844611826,0.717612824,0.302019122,0.849561626,0.534791356,0.272961288,0.830854902,0.20124071,0.112307733,7.200637319621532,4.891846425064414,-4.002638782520043
GCA_003382685,,,,0.522861193,0.519514756,,0.473116671,0.571521933,,,0.727832021,,,0.655480456,0.660937918,,,0.720001805,0.615803843,,0.53345315,,0.41884956,0.549415358,,0.434743003,0.690319512,,,,,,,0.431940695,,0.495647509,,3.4339116278435093,1.0855351168017147,-0.38784115071034897
GCA_003430825,,,,0.963486876,0.675097051,,0.585762229,0.662168033,,,0.826581134,,,0.784956592,0.936652975,,,0.925293489,0.875350962,,0.691237236,,0.511594294,0.668799341,,0.533107168,0.823382338,,,,,,,0.808689042,,0.738388618,,6.1609008529550655,1.6747355435481748,-0.2556029323557628
GCA_003431325,0.306014803,0.509243887,0.493627044,0.56688078,0.118533369,0.170179951,0.442110727,0.415494119,0.539535964,0.608666222,0.27167202,0.235444271,0.247665054,0.15251997,0.569314368,0.454469809,0.343227692,0.247853824,0.378975873,0.576661563,0.157093135,0.226326706,0.382216255,0.831588615,0.471292658,0.439568687,0.500339992,0.311914229,0.165257693,0.289127211,0.465654603,0.378091817,0.129919537,0.140544506,0.486597287,0.288370412,0.585433391,2.0032407276371296,-2.9070489413785614,-0.7751807837391521
GCA_003552265,,,,0.597239374,0.540895489,,0.38919924,0.63971554,,,0.59107291,,,0.631915841,0.596063766,,,0.689834342,,,0.541439936,,0.391010734,0.481961861,,,0.602848033,,,,,,,,,,,2.5047084189042192,1.0413923975088208,-0.34899243162036886
GCA_003552585,0.332063035,0.144242795,0.174494353,0.263682333,0.268954349,0.108456345,0.210780883,0.362698996,0.316555243,0.057741504,0.149996384,0.461186696,0.2675527,0.217066895,0.348028496,0.072098018,0.324068642,0.359652036,0.224209355,0.133061937,0.264792471,0.224398276,0.051068037,0.223646349,0.12579728,0.369685486,0.138429437,0.257672781,0.209083812,0.233660407,0.224792422,0.072661526,0.30357954,0.114967182,0.240917373,0.299988722,0.304345731,-3.0566454173393605,1.6963474741855549,2.2439654118954375
GCA_003553825,0.052152087,0.222411022,0.309196925,0.044958905,,0.00861478,,0.189456019,0.049555858,0.227987704,0.087993986,,0.262906252,0.259288184,0.066977563,0.201769234,0.056890755,0.15060121,0.144702782,0.194696533,0.03358336,,,,,0.121608434,,,,,0.029062652,0.296507741,0.038064508,0.158877987,0.043374104,0.167548066,0.101229509,-4.582262579182751,-1.117998363334776,-0.596368361723057
GCA_003554465,,0.351564095,,,,,,0.458508273,0.33004833,,0.355514841,,0.343385238,0.54642566,0.496409773,0.483271292,0.221480288,0.256429603,0.400042687,0.565219554,0.378079103,,,,,0.335447855,,,0.440671796,,0.454192686,0.382993856,,0.217294105,,,0.336380779,1.0692238288029474,-0.4725790829250701,-0.23150784209750197
GCA_003555025,0.655189641,0.518539385,0.121481872,0.390075751,0.660280735,0.206042353,0.493103137,0.701474055,0.566540787,0.040396647,0.212092791,0.683983092,0.495998692,0.198301257,0.399272012,0.141554816,0.606037066,0.76173679,0.279736843,0.163457889,0.2673688,0.445590533,0.142123423,0.294014252,0.272813261,0.793690307,0.176335299,0.422518294,0.31911138,0.525291831,0.61025487,0.094222726,0.620980542,0.120083607,0.367825549,0.420390585,0.301418495,2.5276070282772265,2.5414438811848523,6.0771149749868005
GCA_003555125,0.102947187,,,0.528045295,0.584559343,,0.546984149,0.654430207,,,0.7425173,,,0.738553681,0.788428654,,,,0.737698575,,0.68529075,,0.403829945,,,0.45376858,0.731871901,,,,,,,0.575889001,,0.574206646,,3.7031510270700214,0.8783996816092264,-0.8662439055126806
GCA_003558235,0.051600267,0.204264006,0.294698533,0.04714506,0.053343271,0.026712378,,0.106012408,0.024977176,0.261470489,0.085473092,,0.309960563,0.294982875,0.155216372,0.173943039,0.132871778,0.083098542,0.047840997,0.217453018,0.065287078,,,0.042799075,0.035766106,0.105136065,,0.146822658,,,0.046353351,0.13569305,0.036311927,,0.049443093,0.169362797,0.110987422,-5.5476668728567144,-1.028433821384372,-0.3451135137826608
GCA_003559395,0.162850355,0.225086891,0.350783996,0.065972614,0.061472893,0.124335168,0.099747159,,0.147132942,0.169429741,0.163609456,0.241058215,0.403966569,0.2416862,0.056496501,0.252408045,0.155474738,0.054001796,0.197990035,0.66593662,0.247986282,,,0.170930196,,0.251270337,0.263408528,0.1847418,,,,0.136982504,,0.127146599,0.061377004,0.126484491,0.09700436,-3.7476697627414723,-1.022237566753791,0.3918880806310889
GCA_003560595,0.340856428,0.173881341,0.15338105,0.266249503,0.247377983,0.071392187,0.236104814,0.329416094,0.302174223,0.053963146,0.144806748,0.483797365,0.269779656,0.245118685,0.341902139,0.056330111,0.203615519,,0.241130924,0.122920876,0.251709188,0.251060224,0.055698751,0.269461134,0.117974779,0.406664976,0.164097931,0.266266669,0.099193939,0.250658426,0.260835708,0.05638662,0.23715773,0.120919357,0.250513875,0.291364436,0.29433387,-3.2728364640727605,1.3840741250889574,2.3630325666704115
GCA_003561665,0.311661429,,,0.287388975,0.241481742,0.052162694,0.277733645,0.343891058,,,0.053594555,,0.358500021,,0.278652057,0.062799557,,0.394891043,0.22662904,0.139589429,,,0.183456342,0.335437829,,0.327328352,,0.224347498,,,,,,,,0.158021135,,-1.3220182875827768,-0.14376208449105055,0.6822365691879242
GCA_003561825,,0.494326682,0.547775338,0.479188341,0.505618422,,,0.357420552,0.255100329,0.269804331,0.47493063,0.560206089,0.331712973,0.514814229,0.541947259,0.358707859,0.419844119,0.486321123,0.34483961,0.464625698,0.383005986,,0.076532986,0.315038589,0.554992545,0.155043346,0.415157536,0.358884894,0.234252214,,0.249796564,0.312635403,,0.516391645,0.373289495,0.347169458,,1.493503430708468,0.5655351331569407,0.19412224029359418
GCA_003564925,,0.380766377,0.462790395,,0.37598471,,,0.468206531,0.349642397,,,,,,0.467434931,0.31549837,0.306119334,0.381666037,0.31636209,0.360351488,0.44936601,0.418510167,,,0.49941171,,,0.290993192,0.255374339,,0.177446607,0.263010019,,0.109131878,0.398084142,0.394835542,0.468381503,0.7696157750244408,-0.04473559101418851,0.44122292134107544
GCA_003568775,0.153945442,0.129684487,0.440589652,,0.199927589,0.106658033,0.23714148,0.166014058,,0.466127785,0.081435237,,0.152568981,0.203584392,0.036045747,0.356286719,0.099359598,0.084779762,0.145254702,0.276279044,0.084547669,,0.071485443,0.113813427,0.217728211,0.224046784,0.319998197,0.300747567,0.106350965,,0.097417502,0.110790245,0.030625435,0.156468203,0.04438258,0.148067257,,-4.325816745711394,-1.4591804722202395,-0.27137090442702655
GCA_003599145,0.437647023,0.374312241,0.3878898,0.501584309,0.433597814,0.139911994,,0.392628329,0.293638344,0.228584329,0.498472836,,0.284146321,0.405697214,0.594027042,0.367592858,0.433179328,0.227323861,0.331192321,0.434562698,0.376428865,,0.056317985,0.33141752,0.616226642,0.116747319,,0.262100936,0.335826321,,0.237885886,0.251129383,,0.102276765,0.391334279,0.326041727,0.430673547,0.6895482036618936,0.05998181046168172,-0.03480889105278595
GCA_003600755,0.117983676,0.133708326,0.291265013,0.185152154,0.15677574,0.123751735,0.182038344,0.066893849,0.131732566,0.570650557,0.844254412,0.633990355,0.17171171,0.185465528,0.166556976,0.976114816,0.684525416,0.820267313,0.045385407,0.115252372,0.341512355,0.120353979,0.451844829,0.085390792,0.023763361,0.25366711,0.244610222,0.483907546,0.129348911,0.189328328,0.526839882,0.327247265,0.611027563,0.02119523,0.491776418,0.285624933,0.588183554,-0.4836762408269909,2.903145161781058,-1.7421030288741925
GCA_003601605,,0.692743622,0.801541389,0.677316769,0.587250305,,,0.854184076,0.786714944,0.590845849,0.269452096,0.655773668,0.555835665,0.717660239,0.755777566,0.728745782,0.674294264,0.162420237,0.614716223,0.532426795,0.622174845,0.676091089,0.652059367,0.726893047,0.935301914,0.687601716,0.983501731,0.660252783,0.615663331,0.905953188,0.241209784,0.455557538,0.615412556,0.841875235,0.628293907,0.053993052,0.760164169,9.756740436389178,-1.8668910184461718,0.7211959379224588
